Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_444,5961,50x50,0.34,N/A,N/A,N/A,N/A,104058,1.47946,4.48402,3.05176e+07,3.05176,4.77092,0.45,"31,16"
vib_new_792,5961,50x50,0.34,N/A,N/A,N/A,N/A,86364,1.47946,4.48402,2.82692e+07,2.82692,4.80785,0.56,"23,31"
vib_new_285,5961,50x50,0.34,N/A,N/A,N/A,N/A,130519,1.47946,4.48402,2.58576e+07,2.58576,4.81128,0.55,"23,26"
vib_new_1006,5961,50x50,0.34,N/A,N/A,N/A,N/A,73085,1.47946,4.48402,3.25948e+07,3.25948,4.6966,0.42,"22,29"
vib_new_836,5961,50x50,0.34,N/A,N/A,N/A,N/A,90624,1.47946,4.48402,2.42249e+07,2.42249,4.78653,0.53,"30,18"
vib_new_639,5961,50x50,0.34,N/A,N/A,N/A,N/A,155616,1.47946,4.48402,2.50983e+07,2.50983,5.47193,0.75,"28,18"
vib_new_200,5961,50x50,0.34,N/A,N/A,N/A,N/A,170571,1.47946,4.48402,1.81164e+07,1.81164,5.14631,0.82,"25,26"
vib_new_1290,5961,50x50,0.34,N/A,N/A,N/A,N/A,88765,1.47946,4.48402,2.82514e+07,2.82514,4.57217,0.46,"23,21"
vib_new_1337,5961,50x50,0.34,N/A,N/A,N/A,N/A,147184,1.47946,4.48402,2.18086e+07,2.18086,4.95713,0.58,"22,11"
vib_new_689,5961,50x50,0.34,N/A,N/A,N/A,N/A,111039,1.47946,4.48402,2.63663e+07,2.63663,4.72583,0.51,"26,20"
vib_new_813,5961,50x50,0.34,N/A,N/A,N/A,N/A,111628,1.47946,4.48402,2.49200e+07,2.49200,4.84605,0.49,"22,27"
vib_new_23,5961,50x50,0.34,N/A,N/A,N/A,N/A,112282,1.47946,4.48402,3.01291e+07,3.01291,4.88455,0.39,"23,19"
vib_new_434,5961,50x50,0.34,N/A,N/A,N/A,N/A,106834,1.47946,4.48402,2.88816e+07,2.88816,4.74545,0.48,"27,24"
vib_new_1197,5961,50x50,0.34,N/A,N/A,N/A,N/A,177399,1.47946,4.48402,2.79979e+07,2.79979,5.67814,0.46,"30,27"
vib_new_1402,5961,50x50,0.34,N/A,N/A,N/A,N/A,86996,1.47946,4.48402,3.02527e+07,3.02527,4.7172,0.41,"19,21"
