Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_559,481,50x50,0.05,N/A,N/A,N/A,N/A,14173,1.47946,5.37532,2.22827e+07,2.22827,16.6092,0.33,"29,23"
vib_new_950,481,50x50,0.05,N/A,N/A,N/A,N/A,16105,1.47946,5.37532,2.33844e+07,2.33844,16.7176,0.44,"21,21"
vib_new_164,481,50x50,0.05,N/A,N/A,N/A,N/A,15458,1.47946,5.37532,2.57864e+07,2.57864,16.7009,0.32,"18,27"
vib_new_925,481,50x50,0.05,N/A,N/A,N/A,N/A,14939,1.47946,5.37532,2.69677e+07,2.69677,17.0069,0.44,"26,22"
vib_new_299,481,50x50,0.05,N/A,N/A,N/A,N/A,14679,1.47946,5.37532,3.09874e+07,3.09874,17.3162,0.37,"19,24"
vib_new_1116,481,50x50,0.05,N/A,N/A,N/A,N/A,16377,1.47946,5.37532,2.08890e+07,2.08890,17.0113,0.4,"24,24"
vib_new_202,481,50x50,0.05,N/A,N/A,N/A,N/A,15110,1.47946,5.37532,3.17751e+07,3.17751,16.7867,0.29,"29,24"
vib_new_363,481,50x50,0.05,N/A,N/A,N/A,N/A,14292,1.47946,5.37532,2.38372e+07,2.38372,16.881,0.43,"29,20"
vib_new_876,481,50x50,0.05,N/A,N/A,N/A,N/A,18341,1.47946,5.37532,2.37932e+07,2.37932,16.5322,0.43,"26,24"
vib_new_502,481,50x50,0.05,N/A,N/A,N/A,N/A,20079,1.47946,5.37532,2.32226e+07,2.32226,16.8624,0.34,"28,26"
vib_new_934,481,50x50,0.05,N/A,N/A,N/A,N/A,14801,1.47946,5.37532,2.02773e+07,2.02773,16.5293,0.38,"18,23"
vib_new_821,481,50x50,0.05,N/A,N/A,N/A,N/A,18414,1.47946,5.37532,2.35982e+07,2.35982,17.273,0.41,"18,21"
vib_new_1008,481,50x50,0.05,N/A,N/A,N/A,N/A,12659,1.47946,5.37532,2.63782e+07,2.63782,16.8016,0.41,"28,20"
vib_new_287,481,50x50,0.05,N/A,N/A,N/A,N/A,17982,1.47946,5.37532,2.39807e+07,2.39807,16.6201,0.38,"26,21"
