Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_1238,407,50x50,0.38,N/A,N/A,N/A,N/A,37015,1.47946,5.44193,2.66520e+07,2.66520,5.42977,0.28,"21,25"
vib_new_374,407,50x50,0.38,N/A,N/A,N/A,N/A,58694,1.47946,5.44193,2.76681e+07,2.76681,4.79668,0.34,"30,19"
vib_new_987,407,50x50,0.38,N/A,N/A,N/A,N/A,36542,1.47946,5.44193,2.59526e+07,2.59526,4.78915,0.35,"33,25"
vib_new_1491,407,50x50,0.38,N/A,N/A,N/A,N/A,43514,1.47946,5.44193,3.19650e+07,3.19650,4.32826,0.27,"39,37"
vib_new_1490,407,50x50,0.38,N/A,N/A,N/A,N/A,45412,1.47946,5.44193,3.17415e+07,3.17415,4.84358,0.2,"21,18"
vib_new_873,407,50x50,0.38,N/A,N/A,N/A,N/A,45326,1.47946,5.44193,3.11159e+07,3.11159,4.85444,0.25,"31,37"
vib_new_625,407,50x50,0.38,N/A,N/A,N/A,N/A,45642,1.47946,5.44193,2.49040e+07,2.49040,4.74953,0.35,"21,25"
vib_new_1024,407,50x50,0.38,N/A,N/A,N/A,N/A,39987,1.47946,5.44193,2.65348e+07,2.65348,4.8342,0.34,"32,34"
vib_new_653,407,50x50,0.38,N/A,N/A,N/A,N/A,40971,1.47946,5.44193,2.26961e+07,2.26961,4.86874,0.29,"39,37"
vib_new_674,407,50x50,0.38,N/A,N/A,N/A,N/A,38195,1.47946,5.44193,2.41110e+07,2.41110,4.79131,0.33,"22,25"
vib_new_977,407,50x50,0.38,N/A,N/A,N/A,N/A,41587,1.47946,5.44193,3.22863e+07,3.22863,4.26643,0.2,"21,40"
vib_new_266,407,50x50,0.38,N/A,N/A,N/A,N/A,35114,1.47946,5.44193,2.94934e+07,2.94934,5.503,0.18,"9,16"
vib_new_40,407,50x50,0.38,N/A,N/A,N/A,N/A,47742,1.47946,5.44193,2.47954e+07,2.47954,4.17567,0.31,"39,14"
vib_new_458,407,50x50,0.38,N/A,N/A,N/A,N/A,37987,1.47946,5.44193,2.51814e+07,2.51814,6.00874,0.37,"18,25"
vib_new_885,407,50x50,0.38,N/A,N/A,N/A,N/A,44060,1.47946,5.44193,2.43979e+07,2.43979,4.91604,0.39,"28,21"
vib_new_1257,407,50x50,0.38,N/A,N/A,N/A,N/A,48226,1.47946,5.44193,1.80547e+07,1.80547,4.67558,0.31,"33,34"
vib_new_995,407,50x50,0.38,N/A,N/A,N/A,N/A,40884,1.47946,5.44193,2.93327e+07,2.93327,4.49035,0.3,"39,37"
vib_new_1042,407,50x50,0.38,N/A,N/A,N/A,N/A,41611,1.47946,5.44193,3.05788e+07,3.05788,5.50278,0.24,"20,24"
vib_new_347,407,50x50,0.38,N/A,N/A,N/A,N/A,47702,1.47946,5.44193,3.03172e+07,3.03172,4.46129,0.28,"38,30"
vib_new_960,407,50x50,0.38,N/A,N/A,N/A,N/A,45608,1.47946,5.44193,3.81256e+07,3.81256,4.6158,0.24,"38,19"
vib_new_284,407,50x50,0.38,N/A,N/A,N/A,N/A,40424,1.47946,5.44193,2.63710e+07,2.63710,4.6585,0.21,"20,19"
vib_new_260,407,50x50,0.38,N/A,N/A,N/A,N/A,42066,1.47946,5.44193,2.59596e+07,2.59596,5.80686,0.25,"38,10"
vib_new_386,407,50x50,0.38,N/A,N/A,N/A,N/A,46267,1.47946,5.44193,3.30862e+07,3.30862,4.71043,0.28,"32,37"
vib_new_1486,407,50x50,0.38,N/A,N/A,N/A,N/A,37046,1.47946,5.44193,2.94495e+07,2.94495,4.99417,0.29,"38,36"
vib_new_51,407,50x50,0.38,N/A,N/A,N/A,N/A,40561,1.47946,5.44193,2.02855e+07,2.02855,4.54838,0.25,"13,25"
vib_new_472,407,50x50,0.38,N/A,N/A,N/A,N/A,33358,1.47946,5.44193,3.48077e+07,3.48077,4.656,0.31,"13,37"
vib_new_611,407,50x50,0.38,N/A,N/A,N/A,N/A,39533,1.47946,5.44193,2.61576e+07,2.61576,5.41214,0.29,"21,25"
vib_new_1200,407,50x50,0.38,N/A,N/A,N/A,N/A,37994,1.47946,5.44193,2.61581e+07,2.61581,4.519,0.27,"21,34"
vib_new_1075,407,50x50,0.38,N/A,N/A,N/A,N/A,40002,1.47946,5.44193,2.12753e+07,2.12753,4.70574,0.3,"33,36"
vib_new_688,407,50x50,0.38,N/A,N/A,N/A,N/A,39672,1.47946,5.44193,2.66749e+07,2.66749,5.26392,0.31,"21,34"
vib_new_935,407,50x50,0.38,N/A,N/A,N/A,N/A,47884,1.47946,5.44193,3.39819e+07,3.39819,4.78543,0.3,"39,31"
vib_new_52,407,50x50,0.38,N/A,N/A,N/A,N/A,44995,1.47946,5.44193,2.42302e+07,2.42302,5.11489,0.32,"25,19"
vib_new_559,407,50x50,0.38,N/A,N/A,N/A,N/A,39061,1.47946,5.44193,2.22827e+07,2.22827,4.71455,0.22,"9,38"
vib_new_950,407,50x50,0.38,N/A,N/A,N/A,N/A,45924,1.47946,5.44193,2.33844e+07,2.33844,4.58979,0.35,"38,36"
vib_new_164,407,50x50,0.38,N/A,N/A,N/A,N/A,43026,1.47946,5.44193,2.57864e+07,2.57864,4.34238,0.26,"21,35"
vib_new_925,407,50x50,0.38,N/A,N/A,N/A,N/A,37787,1.47946,5.44193,2.69677e+07,2.69677,5.43952,0.28,"20,47"
vib_new_299,407,50x50,0.38,N/A,N/A,N/A,N/A,39893,1.47946,5.44193,3.09874e+07,3.09874,4.20172,0.23,"39,31"
vib_new_1116,407,50x50,0.38,N/A,N/A,N/A,N/A,41943,1.47946,5.44193,2.08890e+07,2.08890,4.67081,0.31,"39,17"
vib_new_202,407,50x50,0.38,N/A,N/A,N/A,N/A,42446,1.47946,5.44193,3.17751e+07,3.17751,4.62333,0.24,"31,19"
vib_new_363,407,50x50,0.38,N/A,N/A,N/A,N/A,40305,1.47946,5.44193,2.38372e+07,2.38372,4.59221,0.31,"20,31"
vib_new_876,407,50x50,0.38,N/A,N/A,N/A,N/A,50624,1.47946,5.44193,2.37932e+07,2.37932,5.25606,0.31,"20,42"
vib_new_502,407,50x50,0.38,N/A,N/A,N/A,N/A,54429,1.47946,5.44193,2.32226e+07,2.32226,4.30287,0.23,"26,22"
vib_new_934,407,50x50,0.38,N/A,N/A,N/A,N/A,45332,1.47946,5.44193,2.02773e+07,2.02773,4.24659,0.31,"21,12"
vib_new_821,407,50x50,0.38,N/A,N/A,N/A,N/A,44595,1.47946,5.44193,2.35982e+07,2.35982,4.76482,0.24,"21,15"
vib_new_1008,407,50x50,0.38,N/A,N/A,N/A,N/A,32981,1.47946,5.44193,2.63782e+07,2.63782,5.34903,0.29,"33,42"
vib_new_287,407,50x50,0.38,N/A,N/A,N/A,N/A,50675,1.47946,5.44193,2.39807e+07,2.39807,4.13793,0.31,"33,43"
vib_new_703,407,50x50,0.38,N/A,N/A,N/A,N/A,49889,1.47946,5.44193,2.24258e+07,2.24258,5.12855,0.35,"20,25"
vib_new_273,407,50x50,0.38,N/A,N/A,N/A,N/A,51611,1.47946,5.44193,2.87175e+07,2.87175,4.69897,0.23,"15,31"
vib_new_906,407,50x50,0.38,N/A,N/A,N/A,N/A,41784,1.47946,5.44193,3.27511e+07,3.27511,5.04745,0.28,"38,16"
vib_new_805,407,50x50,0.38,N/A,N/A,N/A,N/A,45242,1.47946,5.44193,2.48585e+07,2.48585,4.98629,0.37,"21,31"
