Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_1464,172,50x50,0.07,N/A,N/A,N/A,N/A,21974,1.47946,1.0268,3.20241e+07,3.20241,3.57528,0.14,"15,17"
vib_new_1043,172,50x50,0.07,N/A,N/A,N/A,N/A,21726,1.47946,1.0268,2.51590e+07,2.51590,3.58,0.22,"10,19"
vib_new_1411,172,50x50,0.07,N/A,N/A,N/A,N/A,23293,1.47946,1.0268,2.43977e+07,2.43977,3.32848,0.25,"24,28"
vib_new_277,172,50x50,0.07,N/A,N/A,N/A,N/A,21463,1.47946,1.0268,2.41820e+07,2.41820,3.45326,0.21,"34,30"
vib_new_1057,172,50x50,0.07,N/A,N/A,N/A,N/A,20980,1.47946,1.0268,3.05479e+07,3.05479,3.05933,0.23,"39,30"
vib_new_1056,172,50x50,0.07,N/A,N/A,N/A,N/A,22016,1.47946,1.0268,2.57625e+07,2.57625,3.36609,0.26,"19,30"
vib_new_1098,172,50x50,0.07,N/A,N/A,N/A,N/A,25780,1.47946,1.0268,2.36112e+07,2.36112,3.34503,0.18,"14,21"
vib_new_1190,172,50x50,0.07,N/A,N/A,N/A,N/A,21653,1.47946,1.0268,2.10947e+07,2.10947,3.42136,0.21,"15,11"
vib_new_972,172,50x50,0.07,N/A,N/A,N/A,N/A,19676,1.47946,1.0268,3.35382e+07,3.35382,3.17174,0.31,"21,26"
vib_new_422,172,50x50,0.07,N/A,N/A,N/A,N/A,24954,1.47946,1.0268,2.14809e+07,2.14809,3.05792,0.3,"20,30"
vib_new_881,172,50x50,0.07,N/A,N/A,N/A,N/A,19065,1.47946,1.0268,2.93760e+07,2.93760,3.5349,0.13,"21,28"
vib_new_1408,172,50x50,0.07,N/A,N/A,N/A,N/A,17984,1.47946,1.0268,3.47067e+07,3.47067,3.61807,0.24,"15,24"
vib_new_1007,172,50x50,0.07,N/A,N/A,N/A,N/A,19100,1.47946,1.0268,2.64007e+07,2.64007,3.70574,0.22,"15,20"
vib_new_543,172,50x50,0.07,N/A,N/A,N/A,N/A,19019,1.47946,1.0268,2.78932e+07,2.78932,3.21622,0.28,"21,24"
vib_new_444,172,50x50,0.07,N/A,N/A,N/A,N/A,21568,1.47946,1.0268,3.05176e+07,3.05176,3.35859,0.19,"15,15"
vib_new_792,172,50x50,0.07,N/A,N/A,N/A,N/A,17567,1.47946,1.0268,2.82692e+07,2.82692,3.6394,0.24,"14,23"
vib_new_285,172,50x50,0.07,N/A,N/A,N/A,N/A,20598,1.47946,1.0268,2.58576e+07,2.58576,3.73539,0.22,"15,12"
