Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_1411,2480,50x50,0.13,N/A,N/A,N/A,N/A,45665,1.47946,1.70844,2.43977e+07,2.43977,6.98839,0.58,"27,26"
vib_new_277,2480,50x50,0.13,N/A,N/A,N/A,N/A,34769,1.47946,1.70844,2.41820e+07,2.41820,6.89728,0.45,"23,26"
vib_new_1057,2480,50x50,0.13,N/A,N/A,N/A,N/A,30823,1.47946,1.70844,3.05479e+07,3.05479,6.47735,0.41,"27,18"
vib_new_1056,2480,50x50,0.13,N/A,N/A,N/A,N/A,32034,1.47946,1.70844,2.57625e+07,2.57625,6.32105,0.52,"25,24"
vib_new_1098,2480,50x50,0.13,N/A,N/A,N/A,N/A,71843,1.47946,1.70844,2.36112e+07,2.36112,7.66072,0.52,"22,20"
vib_new_1190,2480,50x50,0.13,N/A,N/A,N/A,N/A,50211,1.47946,1.70844,2.10947e+07,2.10947,6.76301,0.59,"26,20"
vib_new_972,2480,50x50,0.13,N/A,N/A,N/A,N/A,30447,1.47946,1.70844,3.35382e+07,3.35382,6.57325,0.46,"26,20"
vib_new_422,2480,50x50,0.13,N/A,N/A,N/A,N/A,46124,1.47946,1.70844,2.14809e+07,2.14809,7.16106,0.67,"26,17"
vib_new_881,2480,50x50,0.13,N/A,N/A,N/A,N/A,31592,1.47946,1.70844,2.93760e+07,2.93760,6.38935,0.32,"27,19"
vib_new_1408,2480,50x50,0.13,N/A,N/A,N/A,N/A,33760,1.47946,1.70844,3.47067e+07,3.47067,6.8265,0.46,"26,27"
vib_new_1007,2480,50x50,0.13,N/A,N/A,N/A,N/A,31619,1.47946,1.70844,2.64007e+07,2.64007,6.42228,0.4,"25,21"
vib_new_543,2480,50x50,0.13,N/A,N/A,N/A,N/A,25061,1.47946,1.70844,2.78932e+07,2.78932,6.42323,0.44,"23,19"
vib_new_444,2480,50x50,0.13,N/A,N/A,N/A,N/A,32843,1.47946,1.70844,3.05176e+07,3.05176,6.6828,0.38,"26,21"
vib_new_792,2480,50x50,0.13,N/A,N/A,N/A,N/A,26301,1.47946,1.70844,2.82692e+07,2.82692,7.06675,0.52,"24,25"
vib_new_285,2480,50x50,0.13,N/A,N/A,N/A,N/A,42682,1.47946,1.70844,2.58576e+07,2.58576,6.68529,0.49,"27,24"
vib_new_1006,2480,50x50,0.13,N/A,N/A,N/A,N/A,22372,1.47946,1.70844,3.25948e+07,3.25948,6.51536,0.38,"24,22"
vib_new_836,2480,50x50,0.13,N/A,N/A,N/A,N/A,29091,1.47946,1.70844,2.42249e+07,2.42249,6.68271,0.54,"27,23"
vib_new_639,2480,50x50,0.13,N/A,N/A,N/A,N/A,53294,1.47946,1.70844,2.50983e+07,2.50983,7.22083,0.65,"25,21"
vib_new_200,2480,50x50,0.13,N/A,N/A,N/A,N/A,55346,1.47946,1.70844,1.81164e+07,1.81164,7.0294,0.76,"28,19"
vib_new_1290,2480,50x50,0.13,N/A,N/A,N/A,N/A,28716,1.47946,1.70844,2.82514e+07,2.82514,6.43777,0.45,"26,22"
vib_new_1337,2480,50x50,0.13,N/A,N/A,N/A,N/A,48042,1.47946,1.70844,2.18086e+07,2.18086,7.13885,0.5,"29,23"
vib_new_689,2480,50x50,0.13,N/A,N/A,N/A,N/A,33943,1.47946,1.70844,2.63663e+07,2.63663,6.60077,0.46,"27,26"
vib_new_813,2480,50x50,0.13,N/A,N/A,N/A,N/A,36824,1.47946,1.70844,2.49200e+07,2.49200,6.59031,0.45,"25,22"
vib_new_23,2480,50x50,0.13,N/A,N/A,N/A,N/A,35529,1.47946,1.70844,3.01291e+07,3.01291,6.78856,0.35,"22,22"
vib_new_434,2480,50x50,0.13,N/A,N/A,N/A,N/A,32033,1.47946,1.70844,2.88816e+07,2.88816,6.33336,0.41,"26,26"
vib_new_1197,2480,50x50,0.13,N/A,N/A,N/A,N/A,47083,1.47946,1.70844,2.79979e+07,2.79979,7.21233,0.38,"24,31"
vib_new_1402,2480,50x50,0.13,N/A,N/A,N/A,N/A,26530,1.47946,1.70844,3.02527e+07,3.02527,6.36717,0.36,"24,20"
vib_new_308,2480,50x50,0.13,N/A,N/A,N/A,N/A,29032,1.47946,1.70844,2.47318e+07,2.47318,6.44858,0.39,"27,20"
